BSSID,Epoch,Temperature
48:27:E2:AD:85:D0,1681690532,21.1011
48:27:E2:AD:91:38,1681690532,17.9502
EC:DA:3B:0F:5C:AC,1681690533,21.3018
master,1681690533,21.2123
48:27:E2:AD:85:D0,1681690533,21.1011
48:27:E2:AD:91:38,1681690533,18.4659
EC:DA:3B:0F:5C:AC,1681690534,21.3018
master,1681690534,21.2123
48:27:E2:AD:85:D0,1681690534,21.1011
48:27:E2:AD:91:38,1681690534,17.9502
EC:DA:3B:0F:5C:AC,1681690535,21.3018
master,1681690535,21.2800
48:27:E2:AD:85:D0,1681690535,20.9641
48:27:E2:AD:91:38,1681690535,18.5304
EC:DA:3B:0F:5C:AC,1681690536,21.2317
master,1681690536,21.2123
48:27:E2:AD:85:D0,1681690536,21.0326
48:27:E2:AD:91:38,1681690536,17.9502
EC:DA:3B:0F:5C:AC,1681690537,22.7741
master,1681690537,21.1446
48:27:E2:AD:85:D0,1681690537,21.1696
48:27:E2:AD:91:38,1681690537,17.9502
EC:DA:3B:0F:5C:AC,1681690538,21.3018
master,1681690538,21.0769
48:27:E2:AD:85:D0,1681690538,21.1011
48:27:E2:AD:91:38,1681690538,17.9502
EC:DA:3B:0F:5C:AC,1681690539,21.3719
master,1681690539,21.0092
48:27:E2:AD:85:D0,1681690539,20.9641
48:27:E2:AD:91:38,1681690539,17.9502
EC:DA:3B:0F:5C:AC,1681690540,21.3018
master,1681690540,20.2646
48:27:E2:AD:85:D0,1681690540,21.0326
48:27:E2:AD:91:38,1681690540,18.4659
EC:DA:3B:0F:5C:AC,1681690541,21.4420
master,1681690541,20.9415
48:27:E2:AD:85:D0,1681690541,20.9641
48:27:E2:AD:91:38,1681690541,17.8857
EC:DA:3B:0F:5C:AC,1681690542,21.3719
master,1681690542,21.0092
48:27:E2:AD:85:D0,1681690542,21.2381
48:27:E2:AD:91:38,1681690542,17.8857
EC:DA:3B:0F:5C:AC,1681690543,21.3719
master,1681690543,21.2123
48:27:E2:AD:85:D0,1681690543,21.1011
48:27:E2:AD:91:38,1681690543,17.9502
EC:DA:3B:0F:5C:AC,1681690544,21.2317
master,1681690544,21.3477
48:27:E2:AD:85:D0,1681690544,21.1011
48:27:E2:AD:91:38,1681690544,17.9502
EC:DA:3B:0F:5C:AC,1681690545,22.9143
master,1681690545,21.1446
48:27:E2:AD:85:D0,1681690545,21.0326
48:27:E2:AD:91:38,1681690545,17.9502
EC:DA:3B:0F:5C:AC,1681690546,21.3719
master,1681690546,21.2800
48:27:E2:AD:85:D0,1681690546,21.1696
48:27:E2:AD:91:38,1681690546,17.8857
EC:DA:3B:0F:5C:AC,1681690547,20.6708
master,1681690547,21.1446
48:27:E2:AD:85:D0,1681690547,21.1011
48:27:E2:AD:91:38,1681690547,18.0147
EC:DA:3B:0F:5C:AC,1681690548,21.3018
master,1681690548,21.2800
48:27:E2:AD:85:D0,1681690548,21.1696
48:27:E2:AD:91:38,1681690548,18.0147
EC:DA:3B:0F:5C:AC,1681690549,21.2317
master,1681690549,21.2123
48:27:E2:AD:85:D0,1681690549,21.1696
48:27:E2:AD:91:38,1681690549,18.0147
EC:DA:3B:0F:5C:AC,1681690550,21.3018
master,1681690550,21.2800
48:27:E2:AD:85:D0,1681690550,21.1011
48:27:E2:AD:91:38,1681690550,18.5304
EC:DA:3B:0F:5C:AC,1681690551,21.2317
master,1681690551,21.1446
48:27:E2:AD:85:D0,1681690551,21.0326
48:27:E2:AD:91:38,1681690551,17.8857
EC:DA:3B:0F:5C:AC,1681690552,21.3719
master,1681690552,21.2800
48:27:E2:AD:85:D0,1681690552,21.0326
48:27:E2:AD:91:38,1681690552,17.9502
EC:DA:3B:0F:5C:AC,1681690553,21.3018
master,1681690553,21.2800
48:27:E2:AD:85:D0,1681690553,21.1011
48:27:E2:AD:91:38,1681690553,18.5949
EC:DA:3B:0F:5C:AC,1681690554,21.3719
master,1681690554,21.0769
48:27:E2:AD:85:D0,1681690554,20.9641
48:27:E2:AD:91:38,1681690554,17.9502
EC:DA:3B:0F:5C:AC,1681690555,21.2317
master,1681690555,21.0769
48:27:E2:AD:85:D0,1681690555,21.1696
48:27:E2:AD:91:38,1681690555,17.9502
EC:DA:3B:0F:5C:AC,1681690556,21.3018
master,1681690556,21.1446
48:27:E2:AD:85:D0,1681690556,21.1011
48:27:E2:AD:91:38,1681690556,18.0147
EC:DA:3B:0F:5C:AC,1681690557,21.3018
master,1681690557,21.0092
48:27:E2:AD:85:D0,1681690557,20.8956
48:27:E2:AD:91:38,1681690557,17.8857
EC:DA:3B:0F:5C:AC,1681690558,21.3719
master,1681690558,21.2123
48:27:E2:AD:85:D0,1681690558,21.1011
48:27:E2:AD:91:38,1681690558,17.8212
EC:DA:3B:0F:5C:AC,1681690559,21.3719
master,1681690559,21.2800
48:27:E2:AD:85:D0,1681690559,21.1011
48:27:E2:AD:91:38,1681690559,18.0147
EC:DA:3B:0F:5C:AC,1681690560,21.3719
master,1681690560,21.1446
48:27:E2:AD:85:D0,1681690560,20.9641
48:27:E2:AD:91:38,1681690560,18.0147
EC:DA:3B:0F:5C:AC,1681690561,21.2317
master,1681690561,21.0769
48:27:E2:AD:85:D0,1681690561,21.1011
48:27:E2:AD:91:38,1681690561,18.5304
EC:DA:3B:0F:5C:AC,1681690562,21.3719
master,1681690562,21.1446
48:27:E2:AD:85:D0,1681690562,21.0326
48:27:E2:AD:91:38,1681690562,17.8857
EC:DA:3B:0F:5C:AC,1681690563,21.3018
master,1681690563,21.0769
48:27:E2:AD:85:D0,1681690563,20.9641
48:27:E2:AD:91:38,1681690563,17.8857
EC:DA:3B:0F:5C:AC,1681690564,21.3719
master,1681690564,21.4154
48:27:E2:AD:85:D0,1681690564,21.0326
48:27:E2:AD:91:38,1681690564,18.4659
EC:DA:3B:0F:5C:AC,1681690565,21.3719
master,1681690565,21.2800
48:27:E2:AD:85:D0,1681690565,21.0326
48:27:E2:AD:91:38,1681690565,18.0147
EC:DA:3B:0F:5C:AC,1681690566,21.2317
master,1681690566,21.0769
48:27:E2:AD:85:D0,1681690566,20.8956
48:27:E2:AD:91:38,1681690566,18.5304
EC:DA:3B:0F:5C:AC,1681690567,21.3018
master,1681690567,21.0769
48:27:E2:AD:85:D0,1681690567,21.1011
48:27:E2:AD:91:38,1681690567,17.8212
EC:DA:3B:0F:5C:AC,1681690568,21.3719
master,1681690568,21.1446
48:27:E2:AD:85:D0,1681690568,21.1011
48:27:E2:AD:91:38,1681690568,18.5304
EC:DA:3B:0F:5C:AC,1681690569,21.3719
master,1681690569,21.3477
48:27:E2:AD:85:D0,1681690569,21.0326
48:27:E2:AD:91:38,1681690569,18.0147
EC:DA:3B:0F:5C:AC,1681690570,21.3719
master,1681690570,21.2123
48:27:E2:AD:85:D0,1681690570,21.1011
48:27:E2:AD:91:38,1681690570,17.8857
EC:DA:3B:0F:5C:AC,1681690571,21.3018
master,1681690571,21.0092
48:27:E2:AD:85:D0,1681690571,21.1696
48:27:E2:AD:91:38,1681690571,18.0147
EC:DA:3B:0F:5C:AC,1681690572,21.3018
master,1681690572,21.2123
48:27:E2:AD:85:D0,1681690572,21.1011
48:27:E2:AD:91:38,1681690572,17.9502
EC:DA:3B:0F:5C:AC,1681690573,21.2317
master,1681690573,21.2123
48:27:E2:AD:85:D0,1681690573,20.9641
48:27:E2:AD:91:38,1681690573,17.9502
EC:DA:3B:0F:5C:AC,1681690574,21.2317
master,1681690574,21.0092
48:27:E2:AD:85:D0,1681690574,21.1011
48:27:E2:AD:91:38,1681690574,18.0147
EC:DA:3B:0F:5C:AC,1681690575,21.2317
master,1681690575,21.2123
48:27:E2:AD:85:D0,1681690575,21.1011
48:27:E2:AD:91:38,1681690575,18.0147
EC:DA:3B:0F:5C:AC,1681690576,21.3719
master,1681690576,21.0769
48:27:E2:AD:85:D0,1681690576,21.2381
48:27:E2:AD:91:38,1681690576,18.0147
EC:DA:3B:0F:5C:AC,1681690577,21.3719
master,1681690577,21.3477
48:27:E2:AD:85:D0,1681690577,21.1011
48:27:E2:AD:91:38,1681690577,18.4659
EC:DA:3B:0F:5C:AC,1681690578,21.2317
master,1681690578,21.2123
48:27:E2:AD:85:D0,1681690578,21.1696
48:27:E2:AD:91:38,1681690578,18.0147
EC:DA:3B:0F:5C:AC,1681690579,21.3018
master,1681690579,21.3477
48:27:E2:AD:85:D0,1681690579,21.1011
48:27:E2:AD:91:38,1681690579,17.9502
EC:DA:3B:0F:5C:AC,1681690580,21.3719
master,1681690580,21.1446
48:27:E2:AD:85:D0,1681690580,20.9641
48:27:E2:AD:91:38,1681690580,18.5949
EC:DA:3B:0F:5C:AC,1681690581,21.3018
master,1681690581,21.2800
48:27:E2:AD:85:D0,1681690581,21.0326
48:27:E2:AD:91:38,1681690581,17.9502
EC:DA:3B:0F:5C:AC,1681690582,20.6708
master,1681690582,21.0769
48:27:E2:AD:85:D0,1681690582,21.1011
48:27:E2:AD:91:38,1681690582,17.9502
EC:DA:3B:0F:5C:AC,1681690583,21.3719
master,1681690583,21.0092
48:27:E2:AD:85:D0,1681690583,21.1011
48:27:E2:AD:91:38,1681690583,17.9502
EC:DA:3B:0F:5C:AC,1681690584,21.3018
master,1681690584,21.2800
48:27:E2:AD:85:D0,1681690584,20.9641
48:27:E2:AD:91:38,1681690584,17.9502
EC:DA:3B:0F:5C:AC,1681690585,21.3018
master,1681690585,21.2123
48:27:E2:AD:85:D0,1681690585,21.1696
48:27:E2:AD:91:38,1681690585,17.9502
EC:DA:3B:0F:5C:AC,1681690586,21.2317
master,1681690586,21.1446
48:27:E2:AD:85:D0,1681690586,21.1011
48:27:E2:AD:91:38,1681690586,17.9502
EC:DA:3B:0F:5C:AC,1681690587,21.2317
master,1681690587,21.2123
48:27:E2:AD:85:D0,1681690587,21.2381
48:27:E2:AD:91:38,1681690587,18.5304
EC:DA:3B:0F:5C:AC,1681690588,21.3018
master,1681690588,21.1446
48:27:E2:AD:85:D0,1681690588,21.0326
48:27:E2:AD:91:38,1681690588,18.0147
EC:DA:3B:0F:5C:AC,1681690589,21.3719
master,1681690589,21.4831
48:27:E2:AD:85:D0,1681690589,21.1011
48:27:E2:AD:91:38,1681690589,17.8857
EC:DA:3B:0F:5C:AC,1681690590,21.3018
master,1681690590,21.0769
48:27:E2:AD:85:D0,1681690590,21.0326
48:27:E2:AD:91:38,1681690590,18.0147
EC:DA:3B:0F:5C:AC,1681690591,21.2317
master,1681690591,21.2800
48:27:E2:AD:85:D0,1681690591,21.0326
48:27:E2:AD:91:38,1681690591,17.8857
EC:DA:3B:0F:5C:AC,1681690592,21.3719
master,1681690592,21.2800
48:27:E2:AD:85:D0,1681690592,21.0326
48:27:E2:AD:91:38,1681690592,18.5304
EC:DA:3B:0F:5C:AC,1681690593,21.1615
master,1681690593,21.1446
48:27:E2:AD:85:D0,1681690593,21.1011
48:27:E2:AD:91:38,1681690593,17.9502
EC:DA:3B:0F:5C:AC,1681690594,21.2317
master,1681690594,21.1446
48:27:E2:AD:85:D0,1681690594,21.1696
48:27:E2:AD:91:38,1681690594,17.9502
EC:DA:3B:0F:5C:AC,1681690595,21.3018
master,1681690595,21.2123
48:27:E2:AD:85:D0,1681690595,21.0326
48:27:E2:AD:91:38,1681690595,17.9502
EC:DA:3B:0F:5C:AC,1681690596,21.4420
master,1681690596,21.4154
48:27:E2:AD:85:D0,1681690596,21.2381
48:27:E2:AD:91:38,1681690596,18.0791
EC:DA:3B:0F:5C:AC,1681690597,21.3018
master,1681690597,21.0769
48:27:E2:AD:85:D0,1681690597,21.1696
48:27:E2:AD:91:38,1681690597,17.9502
EC:DA:3B:0F:5C:AC,1681690598,20.6007
master,1681690598,21.0769
48:27:E2:AD:85:D0,1681690598,21.0326
48:27:E2:AD:91:38,1681690598,18.7238
EC:DA:3B:0F:5C:AC,1681690599,21.3018
master,1681690599,21.0769
48:27:E2:AD:85:D0,1681690599,21.1011
48:27:E2:AD:91:38,1681690599,18.0147
EC:DA:3B:0F:5C:AC,1681690600,21.3719
master,1681690600,21.2123
48:27:E2:AD:85:D0,1681690600,20.9641
48:27:E2:AD:91:38,1681690600,18.0147
EC:DA:3B:0F:5C:AC,1681690601,21.1615
master,1681690601,21.2123
48:27:E2:AD:85:D0,1681690601,21.1011
48:27:E2:AD:91:38,1681690601,18.0147
EC:DA:3B:0F:5C:AC,1681690602,21.3719
master,1681690602,21.1446
48:27:E2:AD:85:D0,1681690602,21.1011
48:27:E2:AD:91:38,1681690602,17.9502
EC:DA:3B:0F:5C:AC,1681690603,21.3719
master,1681690603,21.3477
48:27:E2:AD:85:D0,1681690603,21.0326
48:27:E2:AD:91:38,1681690603,17.8857
EC:DA:3B:0F:5C:AC,1681690604,21.2317
master,1681690604,21.2800
48:27:E2:AD:85:D0,1681690604,21.7176
48:27:E2:AD:91:38,1681690604,17.8857
EC:DA:3B:0F:5C:AC,1681690605,21.2317
master,1681690605,21.1446
48:27:E2:AD:85:D0,1681690605,21.1696
48:27:E2:AD:91:38,1681690605,17.8857
EC:DA:3B:0F:5C:AC,1681690606,21.3018
master,1681690606,20.4000
48:27:E2:AD:85:D0,1681690606,21.1696
48:27:E2:AD:91:38,1681690606,18.0147
EC:DA:3B:0F:5C:AC,1681690607,21.3018
master,1681690607,21.0092
48:27:E2:AD:85:D0,1681690607,21.1696
48:27:E2:AD:91:38,1681690607,17.8212
EC:DA:3B:0F:5C:AC,1681690608,21.3018
master,1681690608,21.2123
48:27:E2:AD:85:D0,1681690608,21.1011
48:27:E2:AD:91:38,1681690608,17.9502
EC:DA:3B:0F:5C:AC,1681690609,21.2317
master,1681690609,21.0769
48:27:E2:AD:85:D0,1681690609,21.1696
48:27:E2:AD:91:38,1681690609,17.9502
EC:DA:3B:0F:5C:AC,1681690610,21.3018
master,1681690610,21.2123
48:27:E2:AD:85:D0,1681690610,21.0326
48:27:E2:AD:91:38,1681690610,17.8212
EC:DA:3B:0F:5C:AC,1681690611,21.1615
master,1681690611,21.0769
48:27:E2:AD:85:D0,1681690611,21.2381
48:27:E2:AD:91:38,1681690611,17.9502
EC:DA:3B:0F:5C:AC,1681690612,20.4604
master,1681690612,21.0769
48:27:E2:AD:85:D0,1681690612,21.0326
48:27:E2:AD:91:38,1681690612,18.5304
EC:DA:3B:0F:5C:AC,1681690613,21.3018
master,1681690613,20.4000
48:27:E2:AD:85:D0,1681690613,21.1696
48:27:E2:AD:91:38,1681690613,17.9502
EC:DA:3B:0F:5C:AC,1681690614,21.2317
master,1681690614,21.2800
48:27:E2:AD:85:D0,1681690614,21.1696
48:27:E2:AD:91:38,1681690614,17.9502
EC:DA:3B:0F:5C:AC,1681690615,21.3719
master,1681690615,21.1446
48:27:E2:AD:85:D0,1681690615,21.1696
48:27:E2:AD:91:38,1681690615,18.4659
EC:DA:3B:0F:5C:AC,1681690616,20.5306
master,1681690616,21.1446
48:27:E2:AD:85:D0,1681690616,21.0326
48:27:E2:AD:91:38,1681690616,17.8212
EC:DA:3B:0F:5C:AC,1681690617,21.1615
master,1681690617,21.1446
48:27:E2:AD:85:D0,1681690617,21.1696
48:27:E2:AD:91:38,1681690617,17.9502
EC:DA:3B:0F:5C:AC,1681690618,21.3018
master,1681690618,21.0769
48:27:E2:AD:85:D0,1681690618,21.1011
48:27:E2:AD:91:38,1681690618,17.8857
EC:DA:3B:0F:5C:AC,1681690619,21.2317
master,1681690619,21.2800
48:27:E2:AD:85:D0,1681690619,21.2381
48:27:E2:AD:91:38,1681690619,17.8857
EC:DA:3B:0F:5C:AC,1681690620,21.3018
master,1681690620,21.2123
48:27:E2:AD:85:D0,1681690620,21.0326
48:27:E2:AD:91:38,1681690620,18.0147
EC:DA:3B:0F:5C:AC,1681690621,20.6708
master,1681690621,20.1969
48:27:E2:AD:85:D0,1681690621,21.1696
48:27:E2:AD:91:38,1681690621,17.9502
EC:DA:3B:0F:5C:AC,1681690622,21.3018
master,1681690622,21.1446
48:27:E2:AD:85:D0,1681690622,21.1011
48:27:E2:AD:91:38,1681690622,18.0147
EC:DA:3B:0F:5C:AC,1681690623,21.2317
master,1681690623,21.0092
48:27:E2:AD:85:D0,1681690623,21.2381
48:27:E2:AD:91:38,1681690623,18.4659
EC:DA:3B:0F:5C:AC,1681690624,20.6708
master,1681690624,21.2800
48:27:E2:AD:85:D0,1681690624,20.9641
48:27:E2:AD:91:38,1681690624,17.8857
EC:DA:3B:0F:5C:AC,1681690625,21.1615
master,1681690625,21.1446
48:27:E2:AD:85:D0,1681690625,21.1011
48:27:E2:AD:91:38,1681690625,17.9502
EC:DA:3B:0F:5C:AC,1681690626,20.6708
master,1681690626,21.2800
48:27:E2:AD:85:D0,1681690626,21.1011
48:27:E2:AD:91:38,1681690626,18.0147
EC:DA:3B:0F:5C:AC,1681690627,20.6708
master,1681690627,21.2123
48:27:E2:AD:85:D0,1681690627,21.0326
48:27:E2:AD:91:38,1681690627,17.8857
EC:DA:3B:0F:5C:AC,1681690628,20.6007
master,1681690628,21.0769
48:27:E2:AD:85:D0,1681690628,21.1696
48:27:E2:AD:91:38,1681690628,17.9502
EC:DA:3B:0F:5C:AC,1681690629,21.1615
master,1681690629,21.0769
48:27:E2:AD:85:D0,1681690629,20.9641
48:27:E2:AD:91:38,1681690629,17.9502
EC:DA:3B:0F:5C:AC,1681690630,21.2317
master,1681690630,21.2123
48:27:E2:AD:85:D0,1681690630,21.1011
48:27:E2:AD:91:38,1681690630,17.9502
EC:DA:3B:0F:5C:AC,1681690631,21.2317
master,1681690631,21.0769
48:27:E2:AD:85:D0,1681690631,21.0326
48:27:E2:AD:91:38,1681690631,17.8212
EC:DA:3B:0F:5C:AC,1681690632,20.6007
master,1681690632,21.2123
48:27:E2:AD:85:D0,1681690632,21.0326
48:27:E2:AD:91:38,1681690632,17.8212
EC:DA:3B:0F:5C:AC,1681690633,21.3018
master,1681690633,20.4000
48:27:E2:AD:85:D0,1681690633,21.0326
48:27:E2:AD:91:38,1681690633,17.9502
EC:DA:3B:0F:5C:AC,1681690634,21.3018
master,1681690634,21.2800
48:27:E2:AD:85:D0,1681690634,21.1011
48:27:E2:AD:91:38,1681690634,18.0147
EC:DA:3B:0F:5C:AC,1681690635,21.3018
master,1681690635,21.0769
48:27:E2:AD:85:D0,1681690635,21.0326
48:27:E2:AD:91:38,1681690635,18.0147
EC:DA:3B:0F:5C:AC,1681690636,21.3719
master,1681690636,21.0769
48:27:E2:AD:85:D0,1681690636,21.1011
48:27:E2:AD:91:38,1681690636,17.9502
EC:DA:3B:0F:5C:AC,1681690637,21.3719
master,1681690637,21.0769
48:27:E2:AD:85:D0,1681690637,21.1696
48:27:E2:AD:91:38,1681690637,17.9502
EC:DA:3B:0F:5C:AC,1681690638,21.4420
master,1681690638,21.2123
48:27:E2:AD:85:D0,1681690638,20.9641
48:27:E2:AD:91:38,1681690638,18.5304
EC:DA:3B:0F:5C:AC,1681690639,21.2317
master,1681690639,21.0092
48:27:E2:AD:85:D0,1681690639,21.1696
48:27:E2:AD:91:38,1681690639,17.8857
EC:DA:3B:0F:5C:AC,1681690640,21.2317
master,1681690640,21.0769
48:27:E2:AD:85:D0,1681690640,21.1011
48:27:E2:AD:91:38,1681690640,17.9502
EC:DA:3B:0F:5C:AC,1681690641,21.2317
master,1681690641,21.1446
48:27:E2:AD:85:D0,1681690641,21.1011
48:27:E2:AD:91:38,1681690641,17.8857
EC:DA:3B:0F:5C:AC,1681690642,21.2317
master,1681690642,21.0769
48:27:E2:AD:85:D0,1681690642,21.1011
48:27:E2:AD:91:38,1681690642,17.9502
EC:DA:3B:0F:5C:AC,1681690643,21.3719
master,1681690643,21.2800
48:27:E2:AD:85:D0,1681690643,21.1696
48:27:E2:AD:91:38,1681690643,17.9502
EC:DA:3B:0F:5C:AC,1681690644,21.4420
master,1681690644,21.1446
48:27:E2:AD:85:D0,1681690644,21.1011
48:27:E2:AD:91:38,1681690644,17.8857
EC:DA:3B:0F:5C:AC,1681690645,21.2317
master,1681690645,21.3477
48:27:E2:AD:85:D0,1681690645,21.1011
48:27:E2:AD:91:38,1681690645,17.9502
EC:DA:3B:0F:5C:AC,1681690646,21.3018
master,1681690646,21.0092
48:27:E2:AD:85:D0,1681690646,21.0326
48:27:E2:AD:91:38,1681690646,18.5949
EC:DA:3B:0F:5C:AC,1681690647,21.2317
master,1681690647,21.1446
48:27:E2:AD:85:D0,1681690647,21.0326
48:27:E2:AD:91:38,1681690647,18.6593
EC:DA:3B:0F:5C:AC,1681690648,21.2317
master,1681690648,21.2123
48:27:E2:AD:85:D0,1681690648,21.1696
48:27:E2:AD:91:38,1681690648,17.9502
EC:DA:3B:0F:5C:AC,1681690649,21.3018
master,1681690649,21.2800
48:27:E2:AD:85:D0,1681690649,20.9641
48:27:E2:AD:91:38,1681690649,18.4659
EC:DA:3B:0F:5C:AC,1681690650,21.2317
master,1681690650,21.2123
48:27:E2:AD:85:D0,1681690650,21.2381
48:27:E2:AD:91:38,1681690650,17.9502
EC:DA:3B:0F:5C:AC,1681690651,21.1615
master,1681690651,21.2123
48:27:E2:AD:85:D0,1681690651,21.2381
48:27:E2:AD:91:38,1681690651,18.0147
EC:DA:3B:0F:5C:AC,1681690652,20.6007
master,1681690652,20.4000
48:27:E2:AD:85:D0,1681690652,21.0326
48:27:E2:AD:91:38,1681690652,17.9502
EC:DA:3B:0F:5C:AC,1681690653,21.3018
master,1681690653,21.1446
48:27:E2:AD:85:D0,1681690653,21.1696
48:27:E2:AD:91:38,1681690653,18.0147
EC:DA:3B:0F:5C:AC,1681690654,20.6007
master,1681690654,21.2123
48:27:E2:AD:85:D0,1681690654,21.0326
48:27:E2:AD:91:38,1681690654,17.9502
EC:DA:3B:0F:5C:AC,1681690655,21.3018
master,1681690655,21.1446
48:27:E2:AD:85:D0,1681690655,21.1011
48:27:E2:AD:91:38,1681690655,18.0147
EC:DA:3B:0F:5C:AC,1681690656,20.5306
master,1681690656,21.2123
48:27:E2:AD:85:D0,1681690656,21.1696
48:27:E2:AD:91:38,1681690656,18.5304
EC:DA:3B:0F:5C:AC,1681690657,21.2317
master,1681690657,21.0769
48:27:E2:AD:85:D0,1681690657,21.2381
48:27:E2:AD:91:38,1681690657,18.6593
EC:DA:3B:0F:5C:AC,1681690658,21.3719
master,1681690658,21.3477
48:27:E2:AD:85:D0,1681690658,20.8956
48:27:E2:AD:91:38,1681690658,17.9502
EC:DA:3B:0F:5C:AC,1681690659,21.2317
master,1681690659,21.2123
48:27:E2:AD:85:D0,1681690659,21.0326
48:27:E2:AD:91:38,1681690659,17.9502
EC:DA:3B:0F:5C:AC,1681690660,21.3719
master,1681690660,21.1446
48:27:E2:AD:85:D0,1681690660,21.1011
48:27:E2:AD:91:38,1681690660,17.9502
EC:DA:3B:0F:5C:AC,1681690661,21.3719
master,1681690661,21.1446
48:27:E2:AD:85:D0,1681690661,21.1011
48:27:E2:AD:91:38,1681690661,17.8857
EC:DA:3B:0F:5C:AC,1681690662,21.3719
master,1681690662,21.1446
48:27:E2:AD:85:D0,1681690662,21.1696
48:27:E2:AD:91:38,1681690662,17.9502
EC:DA:3B:0F:5C:AC,1681690663,21.2317
master,1681690663,21.2800
48:27:E2:AD:85:D0,1681690663,21.1696
48:27:E2:AD:91:38,1681690663,17.9502
EC:DA:3B:0F:5C:AC,1681690664,21.3018
master,1681690664,21.2800
48:27:E2:AD:85:D0,1681690664,21.1011
48:27:E2:AD:91:38,1681690664,17.9502
EC:DA:3B:0F:5C:AC,1681690665,20.6708
master,1681690665,21.1446
48:27:E2:AD:85:D0,1681690665,21.1696
48:27:E2:AD:91:38,1681690665,17.9502
EC:DA:3B:0F:5C:AC,1681690666,21.3719
master,1681690666,21.3477
48:27:E2:AD:85:D0,1681690666,21.1696
48:27:E2:AD:91:38,1681690666,17.9502
EC:DA:3B:0F:5C:AC,1681690667,20.6007
master,1681690667,21.0769
48:27:E2:AD:85:D0,1681690667,21.1011
48:27:E2:AD:91:38,1681690667,17.9502
EC:DA:3B:0F:5C:AC,1681690668,21.3018
master,1681690668,21.2123
48:27:E2:AD:85:D0,1681690668,21.0326
48:27:E2:AD:91:38,1681690668,18.0147
EC:DA:3B:0F:5C:AC,1681690669,21.3018
master,1681690669,21.2123
48:27:E2:AD:85:D0,1681690669,21.1011
48:27:E2:AD:91:38,1681690669,17.9502
EC:DA:3B:0F:5C:AC,1681690670,21.3719
master,1681690670,21.2123
48:27:E2:AD:85:D0,1681690670,21.1011
48:27:E2:AD:91:38,1681690670,18.5949
EC:DA:3B:0F:5C:AC,1681690671,21.2317
master,1681690671,21.1446
48:27:E2:AD:85:D0,1681690671,21.1696
48:27:E2:AD:91:38,1681690671,18.5304
EC:DA:3B:0F:5C:AC,1681690672,21.3719
master,1681690672,21.0769
48:27:E2:AD:85:D0,1681690672,21.1011
48:27:E2:AD:91:38,1681690672,17.9502
EC:DA:3B:0F:5C:AC,1681690673,21.2317
master,1681690673,21.1446
48:27:E2:AD:85:D0,1681690673,21.0326
48:27:E2:AD:91:38,1681690673,17.8212
EC:DA:3B:0F:5C:AC,1681690674,21.2317
master,1681690674,21.0769
48:27:E2:AD:85:D0,1681690674,21.1011
48:27:E2:AD:91:38,1681690674,17.8857
EC:DA:3B:0F:5C:AC,1681690675,21.3018
master,1681690675,21.1446
48:27:E2:AD:85:D0,1681690675,21.1696
48:27:E2:AD:91:38,1681690675,17.9502
EC:DA:3B:0F:5C:AC,1681690676,21.2317
master,1681690676,21.0769
48:27:E2:AD:85:D0,1681690676,21.1696
48:27:E2:AD:91:38,1681690676,17.9502
EC:DA:3B:0F:5C:AC,1681690677,21.2317
master,1681690677,21.0092
48:27:E2:AD:85:D0,1681690677,20.9641
48:27:E2:AD:91:38,1681690677,18.0147
EC:DA:3B:0F:5C:AC,1681690678,21.2317
master,1681690678,21.2123
48:27:E2:AD:85:D0,1681690678,21.1696
48:27:E2:AD:91:38,1681690678,17.9502
EC:DA:3B:0F:5C:AC,1681690679,21.3719
master,1681690679,21.0769
48:27:E2:AD:85:D0,1681690679,21.1011
48:27:E2:AD:91:38,1681690679,18.4659
EC:DA:3B:0F:5C:AC,1681690680,21.3719
master,1681690680,21.2800
48:27:E2:AD:85:D0,1681690680,21.2381
48:27:E2:AD:91:38,1681690680,17.9502
EC:DA:3B:0F:5C:AC,1681690681,21.3719
master,1681690681,21.0769
48:27:E2:AD:85:D0,1681690681,21.1011
48:27:E2:AD:91:38,1681690681,18.0147
EC:DA:3B:0F:5C:AC,1681690682,21.3018
master,1681690682,21.0769
48:27:E2:AD:85:D0,1681690682,21.1011
48:27:E2:AD:91:38,1681690682,17.8857
EC:DA:3B:0F:5C:AC,1681690683,21.3719
master,1681690683,21.0769
48:27:E2:AD:85:D0,1681690683,21.1011
48:27:E2:AD:91:38,1681690683,17.8857
EC:DA:3B:0F:5C:AC,1681690684,21.3719
master,1681690684,21.2123
48:27:E2:AD:85:D0,1681690684,21.1696
48:27:E2:AD:91:38,1681690684,17.8212
EC:DA:3B:0F:5C:AC,1681690685,21.3018
master,1681690685,21.0769
48:27:E2:AD:85:D0,1681690685,21.1011
48:27:E2:AD:91:38,1681690685,18.0147
EC:DA:3B:0F:5C:AC,1681690686,21.3018
master,1681690686,21.0769
48:27:E2:AD:85:D0,1681690686,21.1696
48:27:E2:AD:91:38,1681690686,18.0791
EC:DA:3B:0F:5C:AC,1681690687,20.4604
master,1681690687,21.1446
48:27:E2:AD:85:D0,1681690687,21.1011
48:27:E2:AD:91:38,1681690687,17.9502
EC:DA:3B:0F:5C:AC,1681690688,21.3018
master,1681690688,21.0769
48:27:E2:AD:85:D0,1681690688,21.0326
48:27:E2:AD:91:38,1681690688,18.0147
EC:DA:3B:0F:5C:AC,1681690689,21.2317
master,1681690689,21.2800
